code_module,code_presentation,id_student,edu_level,age_num,gender_num,disability_num,num_of_prev_attempts,studied_credits,result_num,total_clicks,mean_score,num_assessments
DDD,2014J,646077,2,0,1,1,0,120,0,3.0,50.0,0.0
DDD,2014J,646086,1,0,1,0,0,180,0,0.0,50.0,0.0
DDD,2014J,646090,3,1,0,0,0,60,3,1413.0,83.71428571428571,7.0
DDD,2014J,646314,2,1,0,0,0,90,0,126.0,55.0,1.0
DDD,2014J,646322,3,1,1,0,0,60,2,1044.0,75.28571428571429,7.0
DDD,2014J,646344,2,0,0,0,0,120,2,674.0,88.28571428571429,7.0
DDD,2014J,646359,2,0,1,0,0,150,2,656.0,48.714285714285715,7.0
DDD,2014J,646391,1,0,1,0,0,60,0,101.0,65.0,2.0
DDD,2014J,646489,2,0,0,0,0,120,2,1573.0,70.57142857142857,7.0
DDD,2014J,646589,2,0,1,1,0,120,1,381.0,39.285714285714285,7.0
DDD,2014J,646689,2,0,1,0,0,120,0,106.0,50.0,0.0
DDD,2014J,646700,2,0,0,0,0,120,0,433.0,55.0,2.0
DDD,2014J,646755,1,0,1,0,0,90,0,0.0,50.0,0.0
DDD,2014J,646836,2,0,1,0,0,120,1,618.0,77.6,5.0
DDD,2014J,646952,2,0,0,1,0,120,1,1378.0,49.666666666666664,6.0
DDD,2014J,646957,2,0,1,0,0,90,2,273.0,53.57142857142857,7.0
DDD,2014J,647166,3,2,1,0,0,60,2,7856.0,91.0,7.0
DDD,2014J,647215,2,0,0,0,0,90,2,4235.0,75.0,7.0
DDD,2014J,647218,1,0,1,0,0,60,1,364.0,56.166666666666664,6.0
DDD,2014J,647227,1,0,0,0,0,60,1,709.0,51.2,5.0
DDD,2014J,647305,2,0,1,0,0,60,1,206.0,78.25,4.0
DDD,2014J,647318,2,1,1,0,0,90,1,97.0,50.0,0.0
DDD,2014J,647368,3,0,0,0,0,180,0,168.0,70.0,3.0
DDD,2014J,647373,2,0,0,0,0,60,2,989.0,84.57142857142857,7.0
DDD,2014J,647464,2,0,1,0,0,120,2,654.0,88.0,5.0
DDD,2014J,647468,1,0,1,1,0,150,0,0.0,50.0,0.0
DDD,2014J,647488,2,0,0,0,0,60,1,800.0,69.0,7.0
DDD,2014J,647565,1,1,1,1,0,120,0,560.0,75.0,1.0
DDD,2014J,647604,0,0,0,1,0,240,1,120.0,47.4,5.0
DDD,2014J,647605,2,0,1,0,0,60,2,1377.0,91.85714285714286,7.0
DDD,2014J,647612,1,0,0,0,0,120,1,741.0,54.0,7.0
DDD,2014J,647614,3,0,1,0,0,120,0,159.0,92.5,2.0
DDD,2014J,647647,2,0,0,0,0,120,2,568.0,60.857142857142854,7.0
DDD,2014J,647824,2,0,1,0,0,120,0,7.0,50.0,0.0
DDD,2014J,647879,2,0,0,1,0,90,2,648.0,68.33333333333333,6.0
DDD,2014J,647920,3,1,1,0,0,60,0,2.0,50.0,0.0
DDD,2014J,647937,2,0,1,1,0,120,2,905.0,88.0,7.0
DDD,2014J,647947,1,0,1,1,0,210,0,155.0,50.0,0.0
DDD,2014J,647953,2,0,1,0,0,120,0,0.0,50.0,0.0
DDD,2014J,647968,1,0,1,0,0,120,0,8.0,50.0,0.0
DDD,2014J,648172,3,0,0,1,0,60,2,2784.0,88.85714285714286,7.0
DDD,2014J,648183,3,1,0,0,0,60,2,2089.0,88.57142857142857,7.0
DDD,2014J,648237,2,0,1,0,0,60,1,0.0,50.0,0.0
DDD,2014J,648269,2,0,0,0,0,60,2,345.0,73.0,7.0
DDD,2014J,648321,2,0,0,0,0,90,3,1353.0,82.71428571428571,7.0
DDD,2014J,648419,2,0,0,0,0,120,0,760.0,64.33333333333333,3.0
DDD,2014J,648428,2,0,1,0,0,60,2,4118.0,83.42857142857143,7.0
DDD,2014J,648570,1,0,0,0,0,90,2,1200.0,68.28571428571429,7.0
DDD,2014J,648597,2,0,0,1,0,60,1,176.0,60.0,1.0
DDD,2014J,648695,1,0,0,0,0,150,1,140.0,45.0,1.0
DDD,2014J,648766,3,0,0,0,0,60,0,1793.0,69.4,5.0
DDD,2014J,648833,1,0,1,0,0,210,0,3.0,50.0,0.0
DDD,2014J,648841,2,0,1,0,0,90,2,194.0,74.28571428571429,7.0
DDD,2014J,648854,1,0,1,0,0,120,2,2361.0,72.85714285714286,7.0
DDD,2014J,648880,2,0,1,0,0,120,1,23.0,50.0,0.0
DDD,2014J,648888,2,0,1,0,0,60,0,0.0,50.0,0.0
DDD,2014J,648898,3,0,0,0,0,120,2,8208.0,83.57142857142857,7.0
DDD,2014J,648920,2,0,0,0,0,60,2,3792.0,76.42857142857143,7.0
DDD,2014J,648947,1,0,0,0,0,180,0,108.0,50.0,0.0
DDD,2014J,648959,1,0,1,0,0,240,1,280.0,67.66666666666667,3.0
DDD,2014J,648966,2,0,0,0,0,60,0,0.0,50.0,0.0
DDD,2014J,649014,2,0,0,0,0,60,2,403.0,77.0,7.0
DDD,2014J,649041,1,0,1,1,0,120,1,672.0,45.57142857142857,7.0
DDD,2014J,649078,1,1,1,0,0,120,2,6225.0,76.85714285714286,7.0
DDD,2014J,649090,2,0,1,1,0,120,2,354.0,80.28571428571429,7.0
DDD,2014J,649120,1,0,1,0,0,60,1,155.0,41.0,3.0
DDD,2014J,649214,2,1,1,1,0,60,2,1292.0,87.14285714285714,7.0
DDD,2014J,649230,1,0,0,0,0,180,0,0.0,50.0,0.0
DDD,2014J,649261,3,0,0,0,0,90,0,630.0,78.75,4.0
DDD,2014J,649321,2,0,1,0,0,120,2,369.0,70.14285714285714,7.0
DDD,2014J,649383,3,0,1,0,0,60,1,616.0,61.666666666666664,6.0
DDD,2014J,649394,2,0,1,0,0,120,0,5.0,50.0,0.0
DDD,2014J,649413,2,0,1,0,0,120,1,1706.0,70.42857142857143,7.0
DDD,2014J,649514,2,0,0,0,0,60,2,993.0,84.42857142857143,7.0
DDD,2014J,649552,2,0,0,0,0,90,1,613.0,44.285714285714285,7.0
DDD,2014J,649614,2,0,1,0,0,120,3,764.0,93.71428571428571,7.0
DDD,2014J,649688,3,0,1,0,0,120,2,525.0,79.0,7.0
DDD,2014J,649689,1,0,1,0,0,60,0,0.0,50.0,0.0
DDD,2014J,649745,3,0,1,0,0,60,3,816.0,92.0,7.0
DDD,2014J,649761,2,1,1,0,0,120,0,161.0,35.0,2.0
DDD,2014J,649780,2,0,1,1,0,90,2,431.0,67.0,5.0
DDD,2014J,649819,1,0,1,0,0,120,2,1372.0,79.33333333333333,6.0
DDD,2014J,649880,2,0,1,0,0,60,3,203.0,69.66666666666667,6.0
DDD,2014J,649949,2,0,1,0,0,60,2,208.0,73.0,5.0
DDD,2014J,649963,2,0,1,1,0,210,0,102.0,60.0,1.0
DDD,2014J,650010,2,0,1,1,0,60,3,714.0,84.0,7.0
DDD,2014J,650074,2,0,1,0,0,120,0,1.0,50.0,0.0
DDD,2014J,650091,2,0,0,0,0,90,2,291.0,79.57142857142857,7.0
DDD,2014J,650232,2,0,1,0,0,60,1,262.0,60.166666666666664,6.0
DDD,2014J,650243,2,1,0,0,0,180,0,88.0,50.0,0.0
DDD,2014J,650271,3,1,1,0,0,120,1,164.0,66.0,3.0
DDD,2014J,650279,2,0,0,0,0,120,2,910.0,71.42857142857143,7.0
DDD,2014J,650376,3,0,1,0,0,60,2,1170.0,76.42857142857143,7.0
DDD,2014J,650414,2,0,1,0,0,120,0,46.0,50.0,0.0
DDD,2014J,650420,1,0,1,0,0,120,2,559.0,63.42857142857143,7.0
DDD,2014J,650434,2,0,1,0,0,60,3,4628.0,90.71428571428571,7.0
DDD,2014J,650442,3,0,1,0,0,60,2,882.0,85.28571428571429,7.0
DDD,2014J,650478,2,0,1,0,0,60,2,338.0,80.57142857142857,7.0
DDD,2014J,650515,2,0,0,1,0,120,0,302.0,38.75,4.0
DDD,2014J,650642,2,0,1,0,0,70,2,467.0,84.42857142857143,7.0
DDD,2014J,650684,2,0,1,0,0,90,3,795.0,92.14285714285714,7.0
DDD,2014J,650711,1,1,1,0,0,60,1,703.0,37.166666666666664,6.0
DDD,2014J,650829,1,0,1,0,0,90,0,0.0,50.0,0.0
DDD,2014J,650850,2,0,0,0,0,180,1,751.0,65.0,5.0
DDD,2014J,650946,1,0,1,0,0,60,2,1455.0,70.71428571428571,7.0
DDD,2014J,650947,3,1,1,0,0,120,2,824.0,67.42857142857143,7.0
DDD,2014J,650957,2,0,1,0,0,60,2,181.0,66.71428571428571,7.0
DDD,2014J,650993,1,0,1,1,0,60,2,847.0,57.285714285714285,7.0
DDD,2014J,651048,2,0,1,1,0,60,1,14.0,50.0,0.0
DDD,2014J,651058,2,1,1,0,0,90,1,29.0,50.0,0.0
DDD,2014J,651061,1,1,1,1,0,120,1,813.0,64.57142857142857,7.0
DDD,2014J,651120,4,0,0,0,0,90,2,1355.0,68.28571428571429,7.0
DDD,2014J,651174,2,0,1,0,0,120,0,8.0,50.0,0.0
DDD,2014J,651176,1,0,1,0,0,60,1,273.0,46.666666666666664,3.0
DDD,2014J,651267,2,0,1,0,0,120,1,102.0,50.0,0.0
DDD,2014J,651481,1,0,1,0,0,180,0,45.0,50.0,0.0
DDD,2014J,651493,1,0,0,0,0,120,2,906.0,70.14285714285714,7.0
DDD,2014J,651495,3,1,1,0,0,120,3,1132.0,89.57142857142857,7.0
DDD,2014J,651507,1,0,1,0,0,90,1,156.0,46.142857142857146,7.0
DDD,2014J,651508,2,0,0,0,0,120,3,1304.0,77.42857142857143,7.0
DDD,2014J,651561,2,0,1,0,0,60,2,175.0,53.142857142857146,7.0
DDD,2014J,651579,1,0,1,0,0,60,2,286.0,42.142857142857146,7.0
DDD,2014J,651619,3,0,1,0,0,60,3,903.0,89.42857142857143,7.0
DDD,2014J,651627,2,0,1,0,0,90,2,867.0,74.42857142857143,7.0
DDD,2014J,651651,1,1,1,0,0,120,0,0.0,50.0,0.0
DDD,2014J,651672,1,1,1,0,0,180,1,280.0,64.57142857142857,7.0
DDD,2014J,651728,2,0,1,1,0,60,0,247.0,38.0,5.0
DDD,2014J,651759,3,2,1,0,0,120,3,6324.0,95.0,7.0
DDD,2014J,651804,2,0,0,0,0,120,2,602.0,67.57142857142857,7.0
DDD,2014J,651942,2,0,1,0,0,60,2,626.0,75.2,5.0
DDD,2014J,651963,1,0,1,0,0,120,0,1.0,50.0,0.0
DDD,2014J,652048,1,1,1,0,0,60,1,318.0,52.5,2.0
DDD,2014J,652103,3,1,1,0,0,60,2,1933.0,59.285714285714285,7.0
DDD,2014J,652267,1,0,0,0,0,60,1,740.0,55.5,6.0
DDD,2014J,652292,1,0,0,1,0,120,0,406.0,54.5,5.0
DDD,2014J,652293,2,1,1,0,0,60,2,403.0,66.0,7.0
DDD,2014J,652318,2,1,1,0,0,60,3,2134.0,90.42857142857143,7.0
DDD,2014J,652406,2,0,1,0,0,120,0,0.0,50.0,0.0
DDD,2014J,652428,1,0,1,0,0,120,1,623.0,41.666666666666664,3.0
DDD,2014J,652531,2,0,0,1,0,150,0,0.0,50.0,0.0
DDD,2014J,652617,2,1,0,0,0,60,2,2071.0,60.57142857142857,7.0
DDD,2014J,652619,1,0,0,0,0,60,1,624.0,57.285714285714285,7.0
DDD,2014J,652680,3,1,1,0,0,60,3,7147.0,86.57142857142857,7.0
DDD,2014J,652732,1,0,1,0,0,60,2,932.0,80.85714285714286,7.0
DDD,2014J,652881,1,1,1,0,0,60,1,348.0,56.25,4.0
DDD,2014J,652965,3,0,1,0,0,60,3,1471.0,85.71428571428571,7.0
DDD,2014J,653031,1,0,1,0,0,60,0,312.0,45.0,2.0
DDD,2014J,653051,1,0,0,1,0,180,1,216.0,48.57142857142857,7.0
DDD,2014J,653060,3,0,0,0,0,240,0,51.0,65.0,1.0
DDD,2014J,653171,2,0,1,0,0,60,1,745.0,82.25,4.0
DDD,2014J,653296,1,0,0,0,0,120,0,5.0,50.0,0.0
DDD,2014J,653319,1,0,1,0,0,60,2,279.0,75.57142857142857,7.0
DDD,2014J,653354,1,1,1,0,0,60,1,242.0,68.33333333333333,3.0
DDD,2014J,653412,2,1,1,0,0,90,1,2105.0,60.4,5.0
DDD,2014J,653452,2,0,0,0,0,120,2,658.0,63.0,6.0
DDD,2014J,653550,3,2,1,0,0,60,3,1420.0,95.28571428571429,7.0
DDD,2014J,653569,2,0,0,0,0,90,2,1093.0,61.42857142857143,7.0
DDD,2014J,653711,1,0,1,0,0,60,2,877.0,77.42857142857143,7.0
DDD,2014J,653723,2,0,0,1,0,120,0,0.0,50.0,0.0
DDD,2014J,653729,2,0,0,0,0,60,2,517.0,70.14285714285714,7.0
DDD,2014J,653759,2,0,0,0,0,120,0,537.0,64.2,5.0
DDD,2014J,653768,1,0,1,0,0,90,1,1193.0,55.42857142857143,7.0
DDD,2014J,653770,1,0,1,0,0,120,0,0.0,50.0,0.0
DDD,2014J,653771,2,1,0,0,0,120,0,0.0,50.0,0.0
DDD,2014J,653793,2,0,1,0,0,120,2,2376.0,86.42857142857143,7.0
DDD,2014J,653914,1,1,0,1,0,60,1,441.0,38.0,7.0
DDD,2014J,653942,1,0,1,1,0,90,0,90.0,85.0,1.0
DDD,2014J,653977,1,1,1,0,0,90,0,0.0,50.0,0.0
DDD,2014J,654091,1,0,0,0,0,60,0,100.0,50.0,0.0
DDD,2014J,654110,1,1,1,0,0,60,2,609.0,78.28571428571429,7.0
DDD,2014J,654282,1,0,1,0,0,90,0,334.0,55.0,1.0
DDD,2014J,654341,1,1,1,0,0,120,2,1351.0,70.14285714285714,7.0
DDD,2014J,654401,1,1,1,0,0,60,1,856.0,58.285714285714285,7.0
DDD,2014J,654414,1,1,1,0,0,60,2,4414.0,72.28571428571429,7.0
DDD,2014J,654443,1,1,1,0,0,60,2,238.0,65.57142857142857,7.0
DDD,2014J,654502,2,0,0,0,0,90,0,216.0,58.5,4.0
DDD,2014J,654504,2,0,1,0,0,120,2,201.0,56.714285714285715,7.0
DDD,2014J,654807,1,0,1,1,0,90,3,4199.0,93.0,7.0
DDD,2014J,654828,2,0,1,0,0,120,0,0.0,50.0,0.0
DDD,2014J,654863,2,0,1,0,0,120,0,5.0,50.0,0.0
DDD,2014J,654880,0,0,1,0,0,90,0,488.0,70.0,5.0
DDD,2014J,654882,1,0,1,0,0,70,0,946.0,66.25,4.0
DDD,2014J,654938,1,0,0,0,0,120,0,101.0,50.0,0.0
DDD,2014J,655039,2,1,1,0,0,120,2,329.0,66.28571428571429,7.0
DDD,2014J,655128,3,1,0,0,0,60,2,3257.0,84.28571428571429,7.0
DDD,2014J,655136,2,0,1,0,0,60,2,508.0,82.28571428571429,7.0
DDD,2014J,655254,1,0,1,0,0,90,0,0.0,50.0,0.0
DDD,2014J,655322,4,1,0,0,0,90,0,1294.0,86.25,4.0
DDD,2014J,655362,2,0,1,0,0,150,2,551.0,80.5,6.0
DDD,2014J,655585,2,0,1,0,0,120,2,895.0,68.57142857142857,7.0
DDD,2014J,655600,1,0,1,0,0,60,2,2080.0,72.0,7.0
DDD,2014J,655761,1,0,1,0,0,120,0,0.0,50.0,0.0
DDD,2014J,655806,3,0,0,0,0,60,1,502.0,57.666666666666664,6.0
DDD,2014J,655816,2,1,1,0,0,60,2,1807.0,83.42857142857143,7.0
DDD,2014J,655834,2,0,0,0,0,120,1,718.0,60.57142857142857,7.0
DDD,2014J,655910,2,0,1,0,0,120,0,95.0,50.0,0.0
DDD,2014J,655930,2,0,0,1,0,120,0,1011.0,78.0,6.0
DDD,2014J,655972,2,0,0,0,0,120,1,235.0,71.5,2.0
DDD,2014J,656009,1,0,0,0,0,120,0,0.0,50.0,0.0
DDD,2014J,656073,2,1,1,0,0,60,0,295.0,77.2,5.0
DDD,2014J,656079,1,0,0,0,0,90,0,153.0,57.5,2.0
DDD,2014J,656115,1,0,0,0,0,60,0,75.0,50.0,0.0
DDD,2014J,656164,1,0,0,1,0,60,1,1068.0,53.42857142857143,7.0
DDD,2014J,656175,2,0,0,0,0,60,0,136.0,35.0,2.0
DDD,2014J,656183,1,0,0,0,0,60,2,1730.0,68.28571428571429,7.0
DDD,2014J,656193,2,0,1,0,0,120,1,421.0,62.0,7.0
DDD,2014J,656280,2,0,1,0,0,60,0,102.0,56.333333333333336,3.0
DDD,2014J,656393,2,0,0,0,0,120,1,496.0,53.333333333333336,6.0
DDD,2014J,656454,3,1,0,0,0,60,2,1107.0,72.71428571428571,7.0
DDD,2014J,656459,1,1,0,0,0,120,0,178.0,50.0,0.0
DDD,2014J,656496,2,0,1,0,0,120,2,661.0,80.2,5.0
DDD,2014J,656526,3,1,1,0,0,60,3,669.0,91.0,7.0
DDD,2014J,656682,2,0,1,0,0,120,0,162.0,30.0,1.0
DDD,2014J,656766,3,0,1,0,0,60,3,536.0,96.85714285714286,7.0
DDD,2014J,656826,2,0,1,0,0,120,1,204.0,53.25,4.0
DDD,2014J,656934,1,0,0,0,0,60,2,1117.0,72.28571428571429,7.0
DDD,2014J,656987,3,0,1,0,0,120,2,427.0,68.14285714285714,7.0
DDD,2014J,657071,2,0,1,1,0,60,1,59.0,50.0,0.0
DDD,2014J,657077,2,0,1,0,0,60,2,1636.0,89.57142857142857,7.0
DDD,2014J,657161,3,1,0,0,0,120,0,0.0,50.0,0.0
DDD,2014J,657245,2,0,1,0,0,90,2,1026.0,71.14285714285714,7.0
DDD,2014J,669530,3,2,0,0,1,90,1,19.0,59.333333333333336,6.0
DDD,2014J,674193,2,0,1,0,0,60,0,68.0,76.0,3.0
DDD,2014J,674206,3,0,0,0,0,180,0,722.0,89.33333333333333,3.0
DDD,2014J,674219,1,0,1,0,0,60,0,0.0,50.0,0.0
DDD,2014J,674277,2,0,1,0,0,120,0,5.0,50.0,0.0
DDD,2014J,674278,3,0,0,0,0,60,1,312.0,70.0,1.0
DDD,2014J,674361,2,0,1,0,0,120,0,0.0,50.0,0.0
DDD,2014J,674388,1,0,1,0,0,120,1,532.0,58.666666666666664,6.0
DDD,2014J,674393,2,0,0,0,0,120,0,630.0,60.0,1.0
DDD,2014J,674419,1,1,1,1,0,240,0,88.0,50.0,0.0
DDD,2014J,674437,2,0,1,1,0,60,2,291.0,55.142857142857146,7.0
DDD,2014J,674440,1,0,1,0,0,180,1,469.0,53.57142857142857,7.0
DDD,2014J,674469,2,0,0,0,0,60,0,61.0,50.0,0.0
DDD,2014J,674651,1,0,1,0,0,60,0,726.0,62.0,5.0
DDD,2014J,674879,1,0,0,1,0,90,3,1239.0,88.57142857142857,7.0
DDD,2014J,674989,2,0,1,0,0,60,2,489.0,75.0,7.0
DDD,2014J,674997,2,0,1,0,0,60,1,645.0,66.0,6.0
DDD,2014J,675050,1,0,1,0,0,60,0,199.0,51.0,3.0
DDD,2014J,675052,2,1,0,1,0,120,0,29.0,50.0,0.0
DDD,2014J,675062,1,0,0,0,0,60,2,1877.0,79.42857142857143,7.0
DDD,2014J,675144,1,0,0,0,0,120,1,506.0,48.5,4.0
DDD,2014J,675253,1,0,0,0,0,60,0,97.0,50.0,0.0
DDD,2014J,675256,1,0,1,1,0,120,3,2483.0,83.16666666666667,6.0
DDD,2014J,675471,3,1,1,0,0,60,0,13.0,50.0,0.0
DDD,2014J,675493,2,0,0,0,0,120,2,324.0,64.33333333333333,6.0
DDD,2014J,675516,3,0,1,0,0,60,1,579.0,63.285714285714285,7.0
DDD,2014J,675539,1,1,0,0,0,60,2,1576.0,83.14285714285714,7.0
DDD,2014J,675638,3,0,0,0,0,120,0,32.0,50.0,0.0
DDD,2014J,675656,3,1,1,0,0,120,0,53.0,50.0,0.0
DDD,2014J,675699,2,0,0,0,0,60,1,195.0,55.0,2.0
DDD,2014J,675919,3,1,0,0,0,60,2,926.0,83.71428571428571,7.0
DDD,2014J,675945,1,0,1,1,0,60,1,7.0,50.0,0.0
DDD,2014J,675993,1,0,1,0,0,60,2,463.0,88.0,7.0
DDD,2014J,676010,2,0,1,1,0,120,0,909.0,50.0,0.0
DDD,2014J,676087,4,0,0,0,0,90,3,2569.0,92.28571428571429,7.0
DDD,2014J,676138,2,0,0,0,0,120,1,377.0,93.6,5.0
DDD,2014J,676155,2,1,0,0,0,60,0,796.0,62.75,4.0
DDD,2014J,676204,1,0,1,0,0,60,1,23.0,40.0,1.0
DDD,2014J,676368,3,1,0,0,0,60,0,88.0,50.0,0.0
DDD,2014J,676373,1,0,0,0,0,120,1,527.0,54.0,7.0
DDD,2014J,676498,3,0,0,0,0,60,0,564.0,52.833333333333336,6.0
DDD,2014J,676516,2,1,1,0,0,60,2,2540.0,82.57142857142857,7.0
DDD,2014J,676538,1,0,1,0,0,150,2,604.0,58.42857142857143,7.0
DDD,2014J,676553,1,0,0,0,0,60,1,740.0,44.714285714285715,7.0
DDD,2014J,676589,3,0,1,0,0,60,2,980.0,78.42857142857143,7.0
DDD,2014J,676596,1,0,1,0,0,150,2,434.0,74.14285714285714,7.0
DDD,2014J,676642,1,0,1,0,0,60,0,62.0,50.0,1.0
DDD,2014J,676766,1,0,1,0,0,70,0,364.0,42.333333333333336,6.0
DDD,2014J,676787,2,0,0,0,0,60,2,2977.0,74.57142857142857,7.0
DDD,2014J,676807,3,0,0,0,0,60,3,832.0,94.14285714285714,7.0
DDD,2014J,676809,2,0,1,0,0,60,1,377.0,59.42857142857143,7.0
DDD,2014J,676852,2,0,1,0,0,120,3,1665.0,78.85714285714286,7.0
DDD,2014J,676865,2,0,0,0,0,120,3,643.0,91.71428571428571,7.0
DDD,2014J,676903,2,0,1,0,0,60,2,357.0,61.857142857142854,7.0
DDD,2014J,676963,2,1,1,0,0,60,2,1013.0,84.0,7.0
DDD,2014J,676964,1,1,0,0,0,120,2,4845.0,90.71428571428571,7.0
DDD,2014J,677012,2,0,0,0,0,240,0,0.0,50.0,0.0
DDD,2014J,677270,1,0,1,0,0,120,0,15.0,50.0,0.0
DDD,2014J,677316,3,0,1,0,0,60,1,371.0,52.8,5.0
DDD,2014J,677374,1,0,0,0,0,60,0,526.0,69.33333333333333,3.0
DDD,2014J,677444,2,0,0,0,0,180,0,355.0,50.0,1.0
DDD,2014J,677449,2,0,1,1,0,60,0,0.0,50.0,0.0
DDD,2014J,677579,2,0,0,0,0,90,1,547.0,50.857142857142854,7.0
DDD,2014J,677601,1,1,0,0,0,60,1,167.0,49.333333333333336,3.0
DDD,2014J,677606,2,0,0,0,0,180,1,590.0,42.57142857142857,7.0
DDD,2014J,677629,2,0,1,0,0,90,1,269.0,54.333333333333336,3.0
DDD,2014J,677632,2,0,0,0,0,60,0,218.0,85.0,3.0
DDD,2014J,677832,2,0,1,0,0,120,2,910.0,84.14285714285714,7.0
DDD,2014J,677988,1,0,0,0,0,60,0,19.0,50.0,0.0
DDD,2014J,678041,4,1,1,0,0,60,2,506.0,75.71428571428571,7.0
DDD,2014J,678058,1,0,1,0,0,60,1,261.0,32.666666666666664,3.0
DDD,2014J,678065,2,0,0,0,0,60,1,544.0,70.0,7.0
DDD,2014J,678102,2,0,0,0,0,60,2,1488.0,84.42857142857143,7.0
DDD,2014J,678219,2,0,1,0,0,60,0,260.0,58.333333333333336,3.0
DDD,2014J,678231,2,0,1,0,0,60,0,128.0,58.0,4.0
DDD,2014J,678233,2,0,0,0,0,60,2,971.0,72.28571428571429,7.0
DDD,2014J,678240,3,0,1,0,0,120,3,938.0,92.28571428571429,7.0
DDD,2014J,678246,3,1,0,0,0,180,0,0.0,50.0,0.0
DDD,2014J,678262,2,0,0,0,0,120,0,107.0,50.0,0.0
DDD,2014J,678382,1,0,1,0,0,120,0,0.0,50.0,0.0
DDD,2014J,678490,3,0,0,0,0,120,2,1378.0,66.42857142857143,7.0
DDD,2014J,678605,1,1,1,0,0,150,1,629.0,65.42857142857143,7.0
DDD,2014J,678737,1,1,1,0,0,120,0,25.0,50.0,0.0
DDD,2014J,678790,2,0,1,0,0,120,2,501.0,85.16666666666667,6.0
DDD,2014J,678844,3,0,1,0,0,60,3,506.0,86.42857142857143,7.0
DDD,2014J,678941,3,1,1,0,0,120,3,660.0,86.0,7.0
DDD,2014J,679000,1,0,1,1,0,180,0,526.0,50.0,0.0
DDD,2014J,679179,3,0,1,0,0,90,1,166.0,90.0,1.0
DDD,2014J,679234,2,0,0,0,0,120,0,0.0,50.0,0.0
DDD,2014J,679255,1,0,1,0,0,60,0,234.0,35.0,3.0
DDD,2014J,679388,2,0,0,0,0,120,0,22.0,50.0,0.0
DDD,2014J,679395,1,0,0,1,0,60,1,897.0,59.714285714285715,7.0
DDD,2014J,679427,1,0,1,0,0,120,0,145.0,50.0,0.0
DDD,2014J,679454,2,0,1,0,0,60,2,804.0,85.42857142857143,7.0
DDD,2014J,679525,2,0,1,0,0,90,2,3964.0,84.42857142857143,7.0
DDD,2014J,679558,1,0,1,0,0,180,0,99.0,82.5,2.0
DDD,2014J,679582,2,0,1,0,0,60,1,174.0,74.0,4.0
DDD,2014J,679760,1,0,1,0,0,60,0,50.0,40.0,1.0
DDD,2014J,679777,2,0,1,0,0,60,2,4960.0,87.57142857142857,7.0
DDD,2014J,679854,3,0,0,0,0,90,3,4291.0,88.28571428571429,7.0
DDD,2014J,679897,1,0,0,0,0,120,2,563.0,63.285714285714285,7.0
DDD,2014J,680017,2,0,1,0,0,60,2,1140.0,82.42857142857143,7.0
DDD,2014J,680025,1,0,0,0,0,60,2,671.0,72.57142857142857,7.0
DDD,2014J,680087,2,0,1,0,0,60,2,756.0,85.71428571428571,7.0
DDD,2014J,680293,2,0,0,0,0,60,0,42.0,50.0,0.0
DDD,2014J,680314,2,0,0,0,0,150,0,229.0,95.0,1.0
DDD,2014J,680331,2,0,1,1,0,120,1,131.0,51.833333333333336,6.0
DDD,2014J,680373,3,1,0,0,0,60,0,535.0,90.5,4.0
DDD,2014J,680414,2,0,1,0,0,80,1,1081.0,60.0,1.0
DDD,2014J,680431,1,0,1,0,0,60,1,1186.0,56.666666666666664,6.0
DDD,2014J,680492,3,1,1,0,0,90,2,1653.0,75.0,7.0
DDD,2014J,680612,2,0,1,0,0,60,0,95.0,50.0,0.0
DDD,2014J,680626,1,0,1,0,0,60,1,205.0,63.4,5.0
DDD,2014J,680698,2,0,1,0,0,120,0,1.0,50.0,0.0
DDD,2014J,680728,1,0,1,0,0,60,1,308.0,44.57142857142857,7.0
DDD,2014J,680733,2,0,1,1,0,120,0,187.0,67.5,2.0
DDD,2014J,680764,3,0,0,0,0,120,0,298.0,51.0,4.0
DDD,2014J,680807,3,0,1,0,0,120,1,46.0,50.0,0.0
DDD,2014J,680812,2,0,1,0,0,60,1,309.0,65.0,5.0
DDD,2014J,680817,2,0,0,0,0,120,2,491.0,58.857142857142854,7.0
DDD,2014J,680846,1,0,1,0,0,60,0,0.0,50.0,0.0
DDD,2014J,680973,2,0,1,0,0,60,1,199.0,72.0,5.0
DDD,2014J,680981,1,0,1,0,0,120,0,61.0,57.5,2.0
DDD,2014J,680996,2,0,1,1,0,120,2,296.0,68.0,6.0
DDD,2014J,681059,2,0,1,0,0,60,3,420.0,89.0,7.0
DDD,2014J,681125,1,0,1,0,0,60,0,148.0,35.0,3.0
DDD,2014J,681182,3,0,1,0,0,60,0,224.0,50.0,0.0
DDD,2014J,681210,1,0,1,0,0,180,0,449.0,50.0,0.0
DDD,2014J,681211,2,0,1,0,0,60,2,203.0,63.857142857142854,7.0
DDD,2014J,681241,2,0,0,1,0,120,2,833.0,69.71428571428571,7.0
DDD,2014J,681356,3,0,0,0,0,90,2,273.0,61.142857142857146,7.0
DDD,2014J,681425,2,0,1,0,0,60,2,502.0,73.0,6.0
DDD,2014J,681440,3,0,0,0,0,120,2,2045.0,68.71428571428571,7.0
DDD,2014J,681495,2,0,1,0,0,60,1,172.0,75.0,2.0
DDD,2014J,681528,2,0,1,0,0,120,1,104.0,50.0,4.0
