code_module,code_presentation,id_student,final_result,mean_score,delta,num_weeks,archetype
DDD,2013J,505561,Withdrawn,37.7,6.7833333333333385,11.0,Steady Engager
DDD,2013J,505856,Pass,47.81052631578948,-4.831578947368428,38.0,Steady Engager
DDD,2013J,506476,Withdrawn,19.633333333333333,8.000000000000002,6.0,Early Dropout
DDD,2013J,506582,Distinction,51.607894736842105,-2.0052631578947384,38.0,Steady Engager
DDD,2013J,506829,Fail,25.731578947368423,6.794444444444448,19.0,Steady Engager
DDD,2013J,507113,Pass,29.815151515151516,-0.8562500000000028,33.0,Steady Engager
DDD,2013J,507115,Fail,20.825000000000003,-20.75,8.0,Declining Engager
DDD,2013J,507257,Fail,18.4,0.0,1.0,Steady Engager
DDD,2013J,507285,Pass,45.49722222222223,-12.93888888888889,36.0,Declining Engager
DDD,2013J,507344,Pass,30.559375000000003,-4.09375,32.0,Steady Engager
DDD,2013J,507478,Fail,22.3,1.5500000000000043,8.0,Steady Engager
DDD,2013J,508025,Pass,41.35405405405405,-13.007017543859646,37.0,Declining Engager
DDD,2013J,508246,Fail,25.43846153846154,0.9380952380952401,13.0,Steady Engager
DDD,2013J,508601,Withdrawn,43.62,-0.9666666666666757,5.0,Early Dropout
DDD,2013J,508615,Withdrawn,32.9,-1.4499999999999957,8.0,Early Dropout
DDD,2013J,508637,Pass,38.752631578947366,-6.989473684210516,38.0,Steady Engager
DDD,2013J,508785,Fail,27.784615384615385,-3.959523809523809,13.0,Steady Engager
DDD,2013J,509102,Pass,40.608333333333334,-1.0944444444444557,36.0,Steady Engager
DDD,2013J,509279,Pass,28.266666666666666,0.7866666666666653,30.0,Steady Engager
DDD,2013J,509327,Pass,35.22631578947368,-4.421052631578952,38.0,Steady Engager
DDD,2013J,509416,Withdrawn,17.35,-4.500000000000002,2.0,Early Dropout
DDD,2013J,509501,Withdrawn,27.400000000000002,-2.0,4.0,Early Dropout
DDD,2013J,509610,Pass,39.45555555555555,-10.933333333333337,36.0,Declining Engager
DDD,2013J,509929,Pass,38.88611111111111,-10.994444444444447,36.0,Declining Engager
DDD,2013J,510182,Pass,40.016216216216215,-7.974269005847958,37.0,Steady Engager
DDD,2013J,510864,Pass,25.3969696969697,-3.560661764705884,33.0,Steady Engager
DDD,2013J,510873,Pass,25.945714285714285,-3.090849673202616,35.0,Steady Engager
DDD,2013J,511282,Pass,29.639999999999997,-6.68,30.0,Steady Engager
DDD,2013J,511453,Pass,24.888,-0.8243589743589723,25.0,Steady Engager
DDD,2013J,511636,Withdrawn,33.525000000000006,-23.750000000000007,4.0,Early Dropout
DDD,2013J,512050,Fail,16.9,-18.0,3.0,Declining Engager
DDD,2013J,512259,Pass,35.68108108108109,-5.8248538011695885,37.0,Steady Engager
DDD,2013J,512525,Withdrawn,26.91176470588235,0.6833333333333371,17.0,Steady Engager
DDD,2013J,512706,Fail,32.3,-11.723856209150323,35.0,Declining Engager
DDD,2013J,513007,Fail,18.51818181818182,-4.146666666666668,11.0,Steady Engager
DDD,2013J,513204,Withdrawn,23.02142857142857,-4.642857142857146,14.0,Steady Engager
DDD,2013J,513349,Fail,38.93599999999999,-22.959615384615383,25.0,Declining Engager
DDD,2013J,513356,Withdrawn,21.6125,0.4750000000000014,8.0,Early Dropout
DDD,2013J,513482,Fail,19.333333333333332,10.100000000000003,3.0,Late Recoverer
DDD,2013J,513499,Pass,26.256249999999998,2.262500000000003,32.0,Steady Engager
DDD,2013J,513853,Pass,47.14736842105264,-7.242105263157896,38.0,Steady Engager
DDD,2013J,513954,Fail,16.43,2.380000000000001,10.0,Steady Engager
DDD,2013J,514125,Pass,41.731578947368426,2.326315789473682,38.0,Steady Engager
DDD,2013J,514852,Fail,16.65,-6.300000000000001,2.0,Steady Engager
DDD,2013J,515056,Pass,30.30645161290322,0.9295833333333334,31.0,Steady Engager
DDD,2013J,515247,Withdrawn,32.82631578947368,-17.092222222222222,19.0,Declining Engager
DDD,2013J,515520,Pass,25.55625,0.6624999999999979,16.0,Steady Engager
DDD,2013J,516653,Fail,26.73103448275862,3.291428571428579,29.0,Steady Engager
DDD,2013J,516946,Fail,31.794999999999998,-13.089999999999996,20.0,Declining Engager
DDD,2013J,517093,Distinction,47.70285714285715,-0.017320261437909323,35.0,Steady Engager
DDD,2013J,517416,Pass,35.82424242424243,-6.261764705882349,33.0,Steady Engager
DDD,2013J,518194,Withdrawn,18.275,15.049999999999997,4.0,Early Dropout
DDD,2013J,518709,Withdrawn,16.366666666666667,-14.0,3.0,Early Dropout
DDD,2013J,518731,Fail,20.78888888888889,-1.5999999999999979,18.0,Steady Engager
DDD,2013J,518951,Fail,26.741176470588236,1.6597222222222285,17.0,Steady Engager
DDD,2013J,519100,Withdrawn,18.23846153846154,10.161904761904761,13.0,Late Recoverer
DDD,2013J,519211,Fail,27.587999999999997,-7.106410256410253,25.0,Steady Engager
DDD,2013J,519358,Withdrawn,28.875,4.450000000000003,4.0,Early Dropout
DDD,2013J,519552,Pass,31.004166666666663,6.9083333333333385,24.0,Steady Engager
DDD,2013J,519961,Fail,23.099999999999998,0.6999999999999993,7.0,Steady Engager
DDD,2013J,520150,Pass,33.039393939393946,-0.40882352941176947,33.0,Steady Engager
DDD,2013J,520891,Pass,43.863888888888894,-10.616666666666674,36.0,Declining Engager
DDD,2013J,522312,Pass,31.475,-10.349999999999998,32.0,Declining Engager
DDD,2013J,522363,Withdrawn,42.199999999999996,-23.250000000000004,8.0,Early Dropout
DDD,2013J,522473,Pass,30.967567567567574,-4.022807017543862,37.0,Steady Engager
DDD,2013J,522538,Withdrawn,22.87777777777778,2.8850000000000016,9.0,Early Dropout
DDD,2013J,522690,Withdrawn,29.95,-12.100000000000001,2.0,Early Dropout
DDD,2013J,522777,Pass,32.324137931034485,-3.902857142857144,29.0,Steady Engager
DDD,2013J,523047,Fail,22.300000000000004,3.8999999999999986,4.0,Steady Engager
DDD,2013J,523248,Pass,23.686363636363634,-3.1727272727272755,22.0,Steady Engager
DDD,2013J,523275,Withdrawn,32.27692307692307,-21.214285714285708,13.0,Declining Engager
DDD,2013J,523583,Withdrawn,24.03333333333333,-14.07,9.0,Early Dropout
DDD,2013J,523632,Withdrawn,15.3,2.333333333333334,5.0,Early Dropout
DDD,2013J,523834,Withdrawn,23.575000000000003,7.850000000000001,4.0,Early Dropout
DDD,2013J,524261,Withdrawn,26.32857142857143,5.3809090909090855,21.0,Steady Engager
DDD,2013J,524575,Distinction,33.7027027027027,2.2663742690058513,37.0,Steady Engager
DDD,2013J,524711,Pass,19.848,-2.2634615384615415,25.0,Steady Engager
DDD,2013J,524791,Fail,31.759090909090904,-4.536363636363628,22.0,Steady Engager
DDD,2013J,525189,Withdrawn,22.775,-14.15,8.0,Early Dropout
DDD,2013J,525456,Pass,28.571875000000002,-5.543749999999999,32.0,Steady Engager
DDD,2013J,525472,Distinction,32.349999999999994,-5.012500000000003,32.0,Steady Engager
DDD,2013J,525800,Withdrawn,24.666666666666668,-4.733333333333331,6.0,Early Dropout
DDD,2013J,526098,Withdrawn,31.28125,-6.837500000000002,16.0,Steady Engager
DDD,2013J,526158,Pass,26.18823529411765,0.9458333333333293,17.0,Steady Engager
DDD,2013J,526242,Pass,31.816129032258058,-7.62833333333333,31.0,Steady Engager
DDD,2013J,526659,Withdrawn,18.53333333333333,-17.2,3.0,Early Dropout
DDD,2013J,526679,Pass,41.172972972972964,-7.311988304093568,37.0,Steady Engager
DDD,2013J,527427,Pass,22.722727272727273,-3.027272727272731,22.0,Steady Engager
DDD,2013J,527574,Pass,44.605714285714285,11.574836601307183,35.0,Late Recoverer
DDD,2013J,527751,Fail,30.510344827586206,-3.2252380952380975,29.0,Steady Engager
DDD,2013J,527954,Fail,26.776923076923076,-4.092307692307692,26.0,Steady Engager
DDD,2013J,528467,Pass,32.315625000000004,-2.0812500000000043,32.0,Steady Engager
DDD,2013J,528551,Pass,34.724242424242426,-3.641176470588235,33.0,Steady Engager
DDD,2013J,528892,Pass,26.365625,-1.3562500000000028,32.0,Steady Engager
DDD,2013J,528971,Fail,39.66111111111111,-11.833333333333336,36.0,Declining Engager
DDD,2013J,529073,Withdrawn,31.457142857142856,-7.428571428571427,14.0,Steady Engager
DDD,2013J,529226,Fail,23.108333333333334,-3.4333333333333336,24.0,Steady Engager
DDD,2013J,529522,Fail,21.488235294117644,3.2124999999999986,17.0,Steady Engager
DDD,2013J,529868,Pass,31.071428571428573,-1.8513071895424744,35.0,Steady Engager
DDD,2013J,530270,Withdrawn,26.133333333333336,-2.349999999999998,3.0,Early Dropout
DDD,2013J,530519,Withdrawn,32.43333333333334,-19.26666666666667,6.0,Early Dropout
DDD,2013J,530967,Pass,28.087499999999995,6.091666666666669,24.0,Steady Engager
DDD,2013J,531234,Withdrawn,34.45,-4.566666666666677,6.0,Early Dropout
DDD,2013J,531402,Pass,30.593939393939394,-3.39669117647059,33.0,Steady Engager
DDD,2013J,532020,Pass,25.879310344827584,-4.514285714285716,29.0,Steady Engager
DDD,2013J,532116,Pass,25.211538461538467,0.6846153846153946,26.0,Steady Engager
DDD,2013J,532144,Pass,28.78148148148148,-2.706043956043956,27.0,Steady Engager
DDD,2013J,532683,Withdrawn,23.950000000000003,-3.1999999999999993,4.0,Early Dropout
DDD,2013J,532859,Withdrawn,18.283333333333335,-5.566666666666666,6.0,Early Dropout
DDD,2013J,532863,Fail,32.1625,-21.124999999999993,8.0,Declining Engager
DDD,2013J,532941,Fail,22.314285714285717,-6.158333333333335,7.0,Steady Engager
DDD,2013J,533988,Pass,37.666666666666664,-4.687132352941177,33.0,Steady Engager
DDD,2013J,534093,Pass,29.823529411764703,0.6117647058823543,34.0,Steady Engager
DDD,2013J,535161,Pass,29.442857142857147,2.0285714285714285,28.0,Steady Engager
DDD,2013J,535220,Withdrawn,21.87777777777778,-5.530000000000001,9.0,Early Dropout
DDD,2013J,535351,Fail,27.88571428571429,1.4916666666666707,7.0,Steady Engager
DDD,2013J,535632,Fail,27.222727272727273,1.918181818181818,22.0,Steady Engager
DDD,2013J,535707,Withdrawn,27.45,-9.060000000000002,10.0,Early Dropout
DDD,2013J,535794,Fail,27.90333333333333,1.9399999999999977,30.0,Steady Engager
DDD,2013J,536199,Pass,26.427777777777777,0.5888888888888921,18.0,Steady Engager
DDD,2013J,536210,Withdrawn,16.220000000000002,-1.3833333333333346,5.0,Early Dropout
DDD,2013J,536979,Fail,26.68888888888889,0.5719780219780262,27.0,Steady Engager
DDD,2013J,537691,Withdrawn,16.3,-8.300000000000004,4.0,Early Dropout
DDD,2013J,537747,Pass,36.003125,-4.006249999999994,32.0,Steady Engager
DDD,2013J,537811,Distinction,53.31842105263158,-6.3842105263157976,38.0,Steady Engager
DDD,2013J,537918,Fail,23.7,-11.100000000000001,4.0,Declining Engager
DDD,2013J,537962,Pass,25.934375000000003,-2.7562500000000014,32.0,Steady Engager
DDD,2013J,538863,Pass,31.615625,-3.0687500000000085,32.0,Steady Engager
DDD,2013J,538903,Pass,31.9918918918919,-2.644736842105271,37.0,Steady Engager
DDD,2013J,539872,Withdrawn,35.275,-11.249999999999996,4.0,Early Dropout
DDD,2013J,540806,Pass,38.858823529411765,3.4235294117646973,34.0,Steady Engager
DDD,2013J,540947,Pass,35.43611111111111,-6.172222222222224,36.0,Steady Engager
DDD,2013J,541108,Pass,31.14333333333333,2.0733333333333377,30.0,Steady Engager
DDD,2013J,541482,Pass,32.06666666666667,-3.0333333333333385,36.0,Steady Engager
DDD,2013J,542180,Pass,30.174193548387095,-0.46333333333333826,31.0,Steady Engager
DDD,2013J,542558,Pass,29.01142857142857,0.18235294117646816,35.0,Steady Engager
DDD,2013J,543481,Fail,34.54117647058824,-9.835294117647045,34.0,Steady Engager
DDD,2013J,543648,Fail,34.20000000000001,-5.233333333333331,36.0,Steady Engager
DDD,2013J,543683,Fail,15.05,-10.5,2.0,Declining Engager
DDD,2013J,543723,Pass,25.011538461538464,0.7307692307692335,26.0,Steady Engager
DDD,2013J,543788,Pass,35.03714285714286,-0.41960784313725696,35.0,Steady Engager
DDD,2013J,543825,Pass,20.74285714285714,-0.07142857142857295,28.0,Steady Engager
DDD,2013J,544031,Withdrawn,27.02,9.283333333333331,5.0,Early Dropout
DDD,2013J,544499,Withdrawn,37.8,9.600000000000001,4.0,Early Dropout
DDD,2013J,544576,Pass,28.48235294117647,1.5294117647058805,34.0,Steady Engager
DDD,2013J,544594,Distinction,41.59473684210527,0.09473684210526301,38.0,Steady Engager
DDD,2013J,544649,Withdrawn,31.547058823529408,-19.72083333333333,17.0,Declining Engager
DDD,2013J,544982,Fail,21.63181818181818,-4.827272727272721,22.0,Steady Engager
DDD,2013J,545093,Pass,36.92894736842105,-3.9947368421052545,38.0,Steady Engager
DDD,2013J,545124,Fail,21.1,0.0,1.0,Steady Engager
DDD,2013J,545179,Fail,25.00625,-16.537499999999998,16.0,Declining Engager
DDD,2013J,545211,Pass,33.342857142857156,-4.62908496732026,35.0,Steady Engager
DDD,2013J,545255,Pass,28.323529411764703,-2.0569444444444365,17.0,Steady Engager
DDD,2013J,545769,Pass,30.540625000000002,-1.3062500000000021,32.0,Steady Engager
DDD,2013J,545991,Fail,30.099999999999994,-22.040000000000006,10.0,Declining Engager
DDD,2013J,546722,Pass,38.091176470588245,-0.8058823529411754,34.0,Steady Engager
DDD,2013J,546809,Withdrawn,28.733333333333334,19.1,3.0,Early Dropout
DDD,2013J,546852,Pass,28.477419354838712,-2.3558333333333366,31.0,Steady Engager
DDD,2013J,547378,Withdrawn,28.87142857142857,-4.774999999999999,7.0,Early Dropout
DDD,2013J,547448,Distinction,31.060606060606062,1.9132352941176443,33.0,Steady Engager
DDD,2013J,547584,Fail,25.830769230769228,-1.9238095238095276,13.0,Steady Engager
DDD,2013J,547737,Pass,36.136842105263156,-4.494736842105269,38.0,Steady Engager
DDD,2013J,547784,Fail,25.820689655172412,-1.092380952380946,29.0,Steady Engager
DDD,2013J,548027,Pass,35.15588235294118,-3.794117647058833,34.0,Steady Engager
DDD,2013J,548173,Fail,31.00769230769231,-5.707692307692316,26.0,Steady Engager
DDD,2013J,548301,Pass,31.131249999999998,-2.9875000000000043,32.0,Steady Engager
DDD,2013J,548825,Withdrawn,23.021739130434778,1.1219696969696926,23.0,Steady Engager
DDD,2013J,548851,Withdrawn,24.900000000000002,-10.733333333333334,6.0,Early Dropout
DDD,2013J,549032,Pass,28.722222222222218,-6.4697802197802226,27.0,Steady Engager
DDD,2013J,549113,Pass,29.483333333333334,-3.8166666666666593,24.0,Steady Engager
DDD,2013J,549337,Withdrawn,23.633333333333336,2.1999999999999993,6.0,Early Dropout
DDD,2013J,549424,Withdrawn,14.419999999999998,7.699999999999996,5.0,Early Dropout
DDD,2013J,549601,Withdrawn,50.53478260869566,-1.867424242424228,23.0,Steady Engager
DDD,2013J,550142,Withdrawn,18.86923076923077,-9.65238095238095,13.0,Steady Engager
DDD,2013J,550331,Pass,30.357142857142858,-3.2745098039215677,35.0,Steady Engager
DDD,2013J,550380,Withdrawn,32.41111111111111,-0.6999999999999957,9.0,Early Dropout
DDD,2013J,550814,Pass,23.392,-5.560256410256407,25.0,Steady Engager
DDD,2013J,551126,Pass,31.448484848484853,0.5915441176470679,33.0,Steady Engager
DDD,2013J,551214,Pass,26.46666666666666,-5.426666666666666,30.0,Steady Engager
DDD,2013J,551456,Fail,22.499999999999996,-4.509090909090908,22.0,Steady Engager
DDD,2013J,551760,Fail,26.916129032258066,3.505833333333335,31.0,Steady Engager
DDD,2013J,551774,Withdrawn,22.28333333333333,-3.1666666666666643,6.0,Early Dropout
DDD,2013J,552192,Withdrawn,20.0,0.0,1.0,Early Dropout
DDD,2013J,552282,Fail,25.25294117647059,5.200000000000003,17.0,Steady Engager
DDD,2013J,552313,Pass,32.64545454545454,1.3742647058823536,33.0,Steady Engager
DDD,2013J,552537,Pass,20.988888888888887,-4.755555555555556,18.0,Steady Engager
DDD,2013J,552747,Pass,44.931578947368415,0.24210526315789593,38.0,Steady Engager
DDD,2013J,552898,Pass,28.93214285714285,-0.12142857142856656,28.0,Steady Engager
DDD,2013J,553170,Withdrawn,19.666666666666668,-6.649999999999999,3.0,Early Dropout
DDD,2013J,553280,Pass,30.413636363636364,-2.4636363636363647,22.0,Steady Engager
DDD,2013J,553301,Pass,42.48529411764706,-2.9823529411764724,34.0,Steady Engager
DDD,2013J,553353,Fail,19.633333333333333,3.1999999999999993,3.0,Steady Engager
DDD,2013J,553719,Distinction,27.890625,-1.6937499999999943,32.0,Steady Engager
DDD,2013J,553832,Fail,37.611111111111114,-13.120000000000012,9.0,Declining Engager
DDD,2013J,554283,Pass,25.43703703703703,-4.601648351648347,27.0,Steady Engager
DDD,2013J,554356,Pass,40.84324324324325,-2.2850877192982537,37.0,Steady Engager
DDD,2013J,554691,Pass,35.135294117647064,11.235294117647058,34.0,Late Recoverer
DDD,2013J,555239,Distinction,42.55555555555556,-4.677777777777777,36.0,Steady Engager
DDD,2013J,555316,Fail,27.678571428571427,-13.128571428571423,14.0,Declining Engager
DDD,2013J,555422,Withdrawn,30.25,3.700000000000003,2.0,Early Dropout
DDD,2013J,555644,Fail,23.814285714285717,-0.9428571428571395,14.0,Steady Engager
DDD,2013J,555791,Fail,22.569230769230767,-0.446153846153841,26.0,Steady Engager
DDD,2013J,556539,Pass,34.89714285714287,-2.6934640522875952,35.0,Steady Engager
DDD,2013J,556751,Withdrawn,30.519999999999992,0.9600000000000009,10.0,Early Dropout
DDD,2013J,557247,Withdrawn,21.971428571428568,-12.416666666666668,7.0,Early Dropout
DDD,2013J,557474,Fail,24.448148148148146,-0.9901098901098955,27.0,Steady Engager
DDD,2013J,558021,Pass,34.55757575757576,-1.4290441176470594,33.0,Steady Engager
DDD,2013J,558052,Withdrawn,20.85,-16.099999999999998,2.0,Early Dropout
DDD,2013J,558140,Fail,25.2,-16.97638888888889,17.0,Declining Engager
DDD,2013J,558610,Fail,16.028571428571432,-2.049999999999999,7.0,Steady Engager
DDD,2013J,558765,Fail,27.259090909090904,-6.972727272727273,22.0,Steady Engager
DDD,2013J,559096,Pass,26.509523809523813,0.7054545454545433,21.0,Steady Engager
DDD,2013J,559123,Pass,23.284000000000002,-2.6108974358974315,25.0,Steady Engager
DDD,2013J,559140,Pass,33.820588235294125,-1.5117647058823565,34.0,Steady Engager
DDD,2013J,559540,Fail,23.383870967741927,-6.295833333333334,31.0,Steady Engager
DDD,2013J,559680,Pass,30.063636363636363,-0.6165441176470594,33.0,Steady Engager
DDD,2013J,559735,Withdrawn,22.775000000000002,-1.3499999999999979,8.0,Early Dropout
DDD,2013J,559855,Withdrawn,30.488888888888894,-9.977777777777785,18.0,Steady Engager
DDD,2013J,559908,Pass,28.361538461538462,13.323076923076925,26.0,Late Recoverer
DDD,2013J,559992,Pass,27.948275862068964,1.5847619047618977,29.0,Steady Engager
DDD,2013J,560015,Fail,26.626315789473686,-0.4777777777777814,19.0,Steady Engager
DDD,2013J,560243,Pass,39.07142857142856,0.09313725490196134,35.0,Steady Engager
DDD,2013J,560423,Withdrawn,22.74285714285714,-1.6749999999999972,7.0,Early Dropout
DDD,2013J,560458,Pass,25.883333333333336,-2.249999999999993,24.0,Steady Engager
DDD,2013J,560486,Pass,31.067741935483873,-1.031250000000007,31.0,Steady Engager
DDD,2013J,560493,Pass,30.166666666666668,1.2115384615384635,27.0,Steady Engager
DDD,2013J,560759,Pass,32.40555555555555,-4.355555555555551,36.0,Steady Engager
DDD,2013J,560870,Withdrawn,24.82,3.4499999999999993,5.0,Early Dropout
DDD,2013J,560879,Pass,36.125,-3.2125000000000057,32.0,Steady Engager
DDD,2013J,560948,Fail,30.237499999999997,-4.241666666666664,24.0,Steady Engager
DDD,2013J,561072,Pass,29.657692307692308,-7.392307692307693,26.0,Steady Engager
DDD,2013J,561195,Pass,39.36764705882353,-0.8882352941176421,34.0,Steady Engager
DDD,2013J,561272,Fail,27.4,-0.6999999999999993,4.0,Steady Engager
DDD,2013J,561476,Pass,29.190322580645166,-0.044583333333331865,31.0,Steady Engager
DDD,2013J,561515,Pass,25.7,-1.6875,15.0,Steady Engager
DDD,2013J,561734,Distinction,23.099999999999998,5.133333333333329,7.0,Steady Engager
DDD,2013J,561807,Distinction,34.74242424242424,1.8900735294117652,33.0,Steady Engager
DDD,2013J,561810,Pass,31.457575757575754,-9.096691176470586,33.0,Steady Engager
DDD,2013J,561819,Distinction,41.89444444444445,-3.6555555555555443,36.0,Steady Engager
DDD,2013J,561823,Withdrawn,26.105555555555554,-8.877777777777773,18.0,Steady Engager
DDD,2013J,561881,Distinction,40.88333333333333,-6.07777777777779,36.0,Steady Engager
DDD,2013J,561905,Withdrawn,31.205000000000002,-2.5100000000000016,20.0,Steady Engager
DDD,2013J,561955,Pass,33.99696969696969,-7.588602941176465,33.0,Steady Engager
DDD,2013J,562064,Fail,28.01052631578947,-6.82,19.0,Steady Engager
DDD,2013J,562100,Withdrawn,28.87857142857143,-10.157142857142862,14.0,Declining Engager
DDD,2013J,562437,Pass,26.61818181818182,0.2536764705882355,33.0,Steady Engager
DDD,2013J,562490,Withdrawn,29.983999999999995,-6.376923076923077,25.0,Steady Engager
DDD,2013J,562561,Withdrawn,33.166666666666664,-0.04999999999999716,3.0,Early Dropout
DDD,2013J,562585,Withdrawn,16.790909090909093,-3.9766666666666666,11.0,Steady Engager
DDD,2013J,562728,Pass,33.294285714285714,-3.7741830065359565,35.0,Steady Engager
DDD,2013J,562929,Withdrawn,32.980000000000004,4.633333333333329,5.0,Early Dropout
DDD,2013J,563016,Pass,32.931034482758626,-0.4371428571428666,29.0,Steady Engager
DDD,2013J,563675,Pass,38.42999999999999,-20.20666666666667,30.0,Declining Engager
DDD,2013J,563718,Withdrawn,29.681818181818183,-7.95333333333333,11.0,Steady Engager
DDD,2013J,563770,Fail,25.51428571428571,-6.857142857142858,14.0,Steady Engager
DDD,2013J,563819,Pass,23.203571428571426,-2.0214285714285722,28.0,Steady Engager
DDD,2013J,563847,Withdrawn,25.638461538461538,-8.471428571428568,13.0,Steady Engager
DDD,2013J,563862,Fail,24.588461538461537,-7.91538461538461,26.0,Steady Engager
DDD,2013J,563888,Withdrawn,26.025,-0.4499999999999993,20.0,Steady Engager
DDD,2013J,563971,Pass,33.28421052631579,0.7789473684210435,38.0,Steady Engager
DDD,2013J,564213,Pass,24.426470588235293,-5.147058823529413,34.0,Steady Engager
DDD,2013J,564325,Withdrawn,32.68333333333333,-5.499999999999993,6.0,Early Dropout
DDD,2013J,564356,Pass,27.534615384615385,-9.776923076923083,26.0,Steady Engager
DDD,2013J,564454,Fail,23.100000000000005,12.300000000000002,3.0,Late Recoverer
DDD,2013J,565175,Pass,32.49666666666666,-2.6333333333333293,30.0,Steady Engager
DDD,2013J,565301,Pass,37.36785714285714,-8.764285714285712,28.0,Steady Engager
DDD,2013J,565570,Fail,28.015625,-8.756249999999994,32.0,Steady Engager
DDD,2013J,565657,Pass,41.14117647058823,-8.129411764705885,34.0,Steady Engager
DDD,2013J,566134,Withdrawn,28.123076923076926,-5.369230769230775,26.0,Steady Engager
DDD,2013J,566185,Pass,30.09677419354839,-10.274999999999999,31.0,Declining Engager
DDD,2013J,566381,Fail,30.24285714285715,-7.351307189542492,35.0,Steady Engager
DDD,2013J,566482,Withdrawn,25.308333333333334,-5.850000000000001,12.0,Steady Engager
DDD,2013J,566553,Withdrawn,30.9,-33.0,2.0,Early Dropout
DDD,2013J,566704,Withdrawn,25.433333333333334,-14.799999999999997,3.0,Early Dropout
DDD,2013J,566810,Fail,25.7,-7.600000000000001,2.0,Steady Engager
DDD,2013J,566979,Distinction,34.76176470588236,-1.558823529411761,34.0,Steady Engager
DDD,2013J,567152,Pass,30.768965517241387,-1.5928571428571416,29.0,Steady Engager
DDD,2013J,567167,Pass,27.775862068965512,-1.7176190476190385,29.0,Steady Engager
DDD,2013J,567176,Withdrawn,27.700000000000006,-29.633333333333333,7.0,Early Dropout
DDD,2013J,567292,Pass,28.289285714285715,-6.892857142857142,28.0,Steady Engager
DDD,2013J,567304,Pass,29.68421052631579,3.1788888888888884,19.0,Steady Engager
DDD,2013J,567417,Pass,44.340540540540545,-6.098538011695894,37.0,Steady Engager
DDD,2013J,567451,Pass,37.094444444444456,-8.022222222222211,36.0,Steady Engager
DDD,2013J,567970,Fail,30.916666666666668,-0.9333333333333265,24.0,Steady Engager
DDD,2013J,568068,Fail,20.538095238095234,-10.350909090909093,21.0,Declining Engager
DDD,2013J,568196,Pass,36.582857142857144,-4.288235294117655,35.0,Steady Engager
DDD,2013J,568223,Distinction,35.49142857142857,5.382026143790853,35.0,Steady Engager
DDD,2013J,568422,Fail,5.9,0.0,1.0,Steady Engager
DDD,2013J,568566,Pass,33.403125,-2.8062500000000057,32.0,Steady Engager
DDD,2013J,568578,Fail,30.459999999999997,-14.600000000000001,10.0,Declining Engager
DDD,2013J,568598,Pass,52.77567567567568,-7.209356725146208,37.0,Steady Engager
DDD,2013J,568668,Fail,26.1,1.5,4.0,Steady Engager
DDD,2013J,568741,Withdrawn,35.04,-8.49642857142857,15.0,Steady Engager
DDD,2013J,568835,Fail,27.62,-13.246794871794872,25.0,Declining Engager
DDD,2013J,568948,Pass,31.144444444444453,6.888888888888889,36.0,Steady Engager
DDD,2013J,568963,Pass,31.457575757575754,-5.4327205882352985,33.0,Steady Engager
DDD,2013J,569279,Fail,27.16923076923077,-3.599999999999998,26.0,Steady Engager
DDD,2013J,569857,Withdrawn,36.258620689655174,-15.836666666666666,29.0,Declining Engager
DDD,2013J,569891,Withdrawn,19.9,0.0,1.0,Early Dropout
DDD,2013J,569928,Pass,30.617142857142856,-3.3522875816993434,35.0,Steady Engager
DDD,2013J,569935,Pass,30.880000000000006,-7.908169934640522,35.0,Steady Engager
DDD,2013J,569978,Pass,50.38108108108108,-8.323976608187138,37.0,Steady Engager
DDD,2013J,570237,Pass,36.012121212121215,-1.347426470588232,33.0,Steady Engager
DDD,2013J,570403,Pass,29.775,2.137500000000003,32.0,Steady Engager
DDD,2013J,570531,Pass,28.461764705882352,-6.629411764705878,34.0,Steady Engager
DDD,2013J,570630,Pass,31.019354838709678,-6.097916666666663,31.0,Steady Engager
DDD,2013J,570671,Pass,30.238888888888894,-5.888888888888896,36.0,Steady Engager
DDD,2013J,570871,Pass,32.154545454545456,-2.33272058823529,33.0,Steady Engager
DDD,2013J,570872,Pass,32.648648648648646,-5.552631578947377,37.0,Steady Engager
DDD,2013J,570896,Pass,34.358823529411765,-8.788235294117648,34.0,Steady Engager
DDD,2013J,571055,Fail,45.41666666666668,-11.033333333333339,6.0,Declining Engager
DDD,2013J,571131,Pass,28.251515151515157,-8.162132352941185,33.0,Steady Engager
DDD,2013J,571242,Pass,26.875999999999998,-2.994871794871795,25.0,Steady Engager
DDD,2013J,571451,Pass,33.75526315789474,-8.63684210526316,38.0,Steady Engager
DDD,2013J,571512,Pass,37.07142857142856,-5.076797385620928,35.0,Steady Engager
DDD,2013J,571640,Fail,30.727777777777774,-0.5111111111111057,36.0,Steady Engager
DDD,2013J,571716,Fail,28.226666666666667,0.06666666666666643,30.0,Steady Engager
DDD,2013J,571765,Pass,26.775000000000002,-6.00714285714286,28.0,Steady Engager
DDD,2013J,571776,Pass,42.45000000000001,-5.600000000000001,36.0,Steady Engager
DDD,2013J,571808,Pass,35.36875,-5.162500000000001,32.0,Steady Engager
DDD,2013J,571921,Distinction,42.84857142857143,-1.4725490196078397,35.0,Steady Engager
DDD,2013J,571950,Withdrawn,27.00555555555555,-14.32222222222222,18.0,Declining Engager
DDD,2013J,571951,Pass,33.41388888888889,0.9499999999999886,36.0,Steady Engager
DDD,2013J,572060,Pass,35.05135135135136,-2.5289473684210506,37.0,Steady Engager
